VaccinationDate,age_group,first_dose,second_dose,third_dose,fourth_dose
2021-03-06,40-49,1701,3961,0,0
2021-03-06,80-89,79,156,0,0
2021-03-06,50-59,1181,2473,0,0
2021-03-06,90+,22,29,0,0
2021-03-06,30-39,2163,6999,0,0
2021-03-07,50-59,3146,6555,0,0
2021-03-07,20-29,8778,23091,0,0
2021-03-07,30-39,6736,19795,0,0
2021-03-07,80-89,535,686,0,0
2021-03-07,60-69,2040,3340,0,0
2021-03-07,70-79,1107,1607,0,0
2021-03-07,90+,136,131,0,0
2021-03-07,40-49,4777,11088,0,0
2021-03-07,0-19,3893,6541,0,0
2021-03-08,0-19,3378,6396,0,0
2021-03-08,40-49,4033,11456,0,0
2021-03-08,30-39,5988,19556,0,0
2021-03-08,50-59,2761,7084,0,0
2021-03-08,60-69,1651,3573,0,0
2021-03-08,70-79,909,1659,0,0
2021-03-08,80-89,426,776,0,0
2021-03-08,20-29,8125,22578,0,0
2021-03-08,90+,107,209,0,0
2021-03-09,40-49,4037,11788,0,0
2021-03-09,30-39,5864,19896,0,0
2021-03-09,0-19,3368,7470,0,0
2021-03-09,60-69,1715,3571,0,0
2021-03-09,80-89,438,769,0,0
2021-03-09,20-29,7738,24112,0,0
2021-03-09,50-59,2671,7093,0,0
2021-03-09,70-79,826,1729,0,0
2021-03-09,90+,88,168,0,0
2021-03-10,40-49,3482,9043,0,0
2021-03-10,50-59,2187,5110,0,0
2021-03-10,80-89,343,422,0,0
2021-03-10,90+,88,93,0,0
2021-03-10,0-19,3488,5990,0,0
2021-03-10,70-79,721,1038,0,0
2021-03-10,30-39,4954,14987,0,0
2021-03-10,60-69,1329,2390,0,0
2021-03-10,20-29,6764,19604,0,0
2021-03-11,30-39,5267,18415,0,0
2021-03-11,50-59,2217,6343,0,0
2021-03-11,70-79,608,1083,0,0
2021-03-11,40-49,3607,11279,0,0
2021-03-11,90+,74,62,0,0
2021-03-11,80-89,326,406,0,0
2021-03-11,60-69,1338,2905,0,0
2021-03-11,20-29,6727,21678,0,0
2021-03-11,0-19,3130,6909,0,0
2021-03-12,70-79,286,489,0,0
2021-03-12,90+,29,20,0,0
2021-03-12,40-49,1786,6811,0,0
2021-03-12,30-39,2580,11319,0,0
2021-03-12,20-29,3436,13152,0,0
2021-03-12,80-89,116,184,0,0
2021-03-12,50-59,1040,3845,0,0
2021-03-12,60-69,568,1520,0,0
2021-03-12,0-19,1449,4064,0,0
2021-03-13,30-39,1692,6109,0,0
2021-03-13,40-49,1289,4115,0,0
2021-03-13,20-29,2564,8206,0,0
2021-03-13,60-69,341,939,0,0
2021-03-13,70-79,145,341,0,0
2021-03-13,50-59,723,2354,0,0
2021-03-13,0-19,1129,2997,0,0
2021-03-13,90+,<15,26,0,0
2021-03-13,80-89,53,149,0,0
2021-03-14,0-19,2997,7368,0,0
2021-03-14,30-39,4578,19742,0,0
2021-03-14,60-69,1205,3504,0,0
2021-03-14,40-49,2999,11740,0,0
2021-03-14,80-89,288,696,0,0
2021-03-14,70-79,592,1691,0,0
2021-03-14,50-59,1937,6775,0,0
2021-03-14,90+,67,141,0,0
2021-03-14,20-29,6318,22273,0,0
2021-03-15,0-19,2637,8056,0,0
2021-03-15,40-49,2995,12065,0,0
2021-03-15,70-79,521,1966,0,0
2021-03-15,80-89,265,839,0,0
2021-03-15,20-29,6171,23781,0,0
2021-03-15,50-59,1847,7101,0,0
2021-03-15,90+,59,200,0,0
2021-03-15,60-69,1084,3826,0,0
2021-03-15,30-39,4558,20434,0,0
2021-03-16,30-39,4067,18169,0,0
2021-03-16,40-49,2801,10686,0,0
2021-03-16,0-19,2611,8001,0,0
2021-03-16,90+,75,142,0,0
2021-03-16,60-69,1012,3399,0,0
2021-03-16,50-59,1672,6381,0,0
2021-03-16,70-79,533,1710,0,0
2021-03-16,20-29,5707,22229,0,0
2021-03-16,80-89,266,760,0,0
2021-03-17,30-39,3972,14913,0,0
2021-03-17,70-79,471,1579,0,0
2021-03-17,90+,45,158,0,0
2021-03-17,40-49,2656,8977,0,0
2021-03-17,60-69,996,2919,0,0
2021-03-17,50-59,1680,5530,0,0
2021-03-17,20-29,5256,17918,0,0
2021-03-17,0-19,2383,6303,0,0
2021-03-17,80-89,234,701,0,0
2021-03-18,80-89,242,648,0,0
2021-03-18,50-59,1550,5557,0,0
2021-03-18,30-39,3612,15057,0,0
2021-03-18,20-29,4657,17199,0,0
2021-03-18,70-79,451,1306,0,0
2021-03-18,60-69,935,2851,0,0
2021-03-18,0-19,2079,6007,0,0
2021-03-18,40-49,2446,9368,0,0
2021-03-18,90+,67,131,0,0
2021-03-19,30-39,1746,7537,0,0
2021-03-19,40-49,1133,4553,0,0
2021-03-19,0-19,850,2691,0,0
2021-03-19,20-29,1965,8380,0,0
2021-03-19,60-69,330,1226,0,0
2021-03-19,90+,<15,41,0,0
2021-03-19,80-89,76,282,0,0
2021-03-19,50-59,681,2709,0,0
2021-03-19,70-79,152,553,0,0
2021-03-20,20-29,1786,4916,0,0
2021-03-20,50-59,478,1436,0,0
2021-03-20,40-49,781,2465,0,0
2021-03-20,0-19,721,2068,0,0
2021-03-20,60-69,237,605,0,0
2021-03-20,30-39,1059,3389,0,0
2021-03-20,70-79,104,298,0,0
2021-03-20,90+,<15,<15,0,0
2021-03-20,80-89,48,104,0,0
2021-03-21,50-59,1201,3722,0,0
2021-03-21,40-49,1842,6258,0,0
2021-03-21,30-39,2965,10343,0,0
2021-03-21,70-79,377,1045,0,0
2021-03-21,80-89,179,557,0,0
2021-03-21,20-29,4013,11797,0,0
2021-03-21,0-19,1780,4554,0,0
2021-03-21,60-69,757,2126,0,0
2021-03-21,90+,47,101,0,0
2021-03-22,60-69,754,1992,0,0
2021-03-22,30-39,3069,10278,0,0
2021-03-22,50-59,1218,3665,0,0
2021-03-22,90+,69,126,0,0
2021-03-22,0-19,1725,4603,0,0
2021-03-22,80-89,164,556,0,0
2021-03-22,20-29,4224,12025,0,0
2021-03-22,70-79,422,1063,0,0
2021-03-22,40-49,1925,6223,0,0
2021-03-23,30-39,600,1771,0,0
2021-03-23,80-89,30,90,0,0
2021-03-23,90+,<15,18,0,0
2021-03-23,40-49,416,1204,0,0
2021-03-23,20-29,858,2222,0,0
2021-03-23,50-59,295,660,0,0
2021-03-23,0-19,347,836,0,0
2021-03-23,60-69,199,309,0,0
2021-03-23,70-79,84,185,0,0
2021-03-24,50-59,932,4082,0,0
2021-03-24,80-89,183,670,0,0
2021-03-24,20-29,3537,14403,0,0
2021-03-24,30-39,2363,11393,0,0
2021-03-24,90+,43,140,0,0
2021-03-24,40-49,1663,6926,0,0
2021-03-24,0-19,1399,5317,0,0
2021-03-24,60-69,556,2350,0,0
2021-03-24,70-79,314,1267,0,0
2021-03-25,40-49,1513,5420,0,0
2021-03-25,20-29,3144,10957,0,0
2021-03-25,30-39,2295,8644,0,0
2021-03-25,0-19,1295,4328,0,0
2021-03-25,70-79,289,778,0,0
2021-03-25,80-89,159,418,0,0
2021-03-25,50-59,944,3187,0,0
2021-03-25,60-69,572,1593,0,0
2021-03-25,90+,45,97,0,0
2021-03-26,50-59,402,1164,0,0
2021-03-26,70-79,113,263,0,0
2021-03-26,60-69,234,548,0,0
2021-03-26,80-89,45,144,0,0
2021-03-26,90+,18,32,0,0
2021-03-26,40-49,638,2133,0,0
2021-03-26,0-19,489,1537,0,0
2021-03-26,30-39,1017,3308,0,0
2021-03-26,20-29,1222,4194,0,0
2021-03-27,30-39,405,883,0,0
2021-03-27,80-89,<15,27,0,0
2021-03-27,50-59,143,393,0,0
2021-03-27,60-69,87,168,0,0
2021-03-27,90+,<15,<15,0,0
2021-03-27,20-29,596,1512,0,0
2021-03-27,0-19,260,548,0,0
2021-03-27,70-79,33,73,0,0
2021-03-27,40-49,249,656,0,0
2021-03-28,0-19,292,682,0,0
2021-03-28,50-59,186,436,0,0
2021-03-28,20-29,741,1503,0,0
2021-03-28,90+,<15,<15,0,0
2021-03-28,80-89,17,28,0,0
2021-03-28,70-79,45,93,0,0
2021-03-28,40-49,300,714,0,0
2021-03-28,60-69,74,193,0,0
2021-03-28,30-39,446,947,0,0
2021-03-29,50-59,725,2858,0,0
2021-03-29,30-39,1438,7028,0,0
2021-03-29,0-19,916,3647,0,0
2021-03-29,20-29,1890,8831,0,0
2021-03-29,60-69,475,1559,0,0
2021-03-29,80-89,134,435,0,0
2021-03-29,40-49,1039,4716,0,0
2021-03-29,70-79,238,830,0,0
2021-03-29,90+,47,108,0,0
2021-03-30,50-59,753,2137,0,0
2021-03-30,60-69,502,1180,0,0
2021-03-30,30-39,1618,5127,0,0
2021-03-30,90+,58,81,0,0
2021-03-30,70-79,288,621,0,0
2021-03-30,80-89,159,381,0,0
2021-03-30,0-19,1146,2854,0,0
2021-03-30,40-49,1080,3369,0,0
2021-03-30,20-29,2273,6696,0,0
2021-03-31,20-29,2336,5682,0,0
2021-03-31,30-39,1694,4722,0,0
2021-03-31,40-49,1210,3002,0,0
2021-03-31,0-19,1021,2335,0,0
2021-03-31,50-59,807,1793,0,0
2021-03-31,80-89,200,285,0,0
2021-03-31,90+,58,76,0,0
2021-03-31,60-69,503,1033,0,0
2021-03-31,70-79,315,554,0,0
2021-04-01,80-89,171,242,0,0
2021-04-01,30-39,1647,4450,0,0
2021-04-01,50-59,799,1666,0,0
2021-04-01,70-79,285,443,0,0
2021-04-01,0-19,1143,2389,0,0
2021-04-01,90+,48,63,0,0
2021-04-01,60-69,513,901,0,0
2021-04-01,20-29,2348,5760,0,0
2021-04-01,40-49,1241,2783,0,0
2021-04-02,20-29,856,2566,0,0
2021-04-02,0-19,344,921,0,0
2021-04-02,90+,<15,17,0,0
2021-04-02,60-69,143,329,0,0
2021-04-02,50-59,331,649,0,0
2021-04-02,30-39,690,2094,0,0
2021-04-02,40-49,455,1299,0,0
2021-04-02,80-89,29,88,0,0
2021-04-02,70-79,70,162,0,0
2021-04-03,80-89,<15,17,0,0
2021-04-03,70-79,37,69,0,0
2021-04-03,30-39,266,613,0,0
2021-04-03,40-49,190,449,0,0
2021-04-03,0-19,215,390,0,0
2021-04-03,90+,<15,<15,0,0
2021-04-03,50-59,143,228,0,0
2021-04-03,20-29,499,1091,0,0
2021-04-03,60-69,72,115,0,0
2021-04-04,30-39,2110,5449,0,0
2021-04-04,80-89,162,311,0,0
2021-04-04,40-49,1379,3478,0,0
2021-04-04,60-69,574,1031,0,0
2021-04-04,70-79,317,503,0,0
2021-04-04,50-59,875,1857,0,0
2021-04-04,20-29,2860,7129,0,0
2021-04-04,90+,57,69,0,0
2021-04-04,0-19,1280,3002,0,0
2021-04-05,60-69,604,915,0,0
2021-04-05,70-79,370,476,0,0
2021-04-05,30-39,2208,4842,0,0
2021-04-05,80-89,224,249,0,0
2021-04-05,20-29,2961,6831,0,0
2021-04-05,90+,70,79,0,0
2021-04-05,40-49,1443,2965,0,0
2021-04-05,0-19,1524,3141,0,0
2021-04-05,50-59,949,1769,0,0
2021-04-06,90+,66,71,0,0
2021-04-06,30-39,1964,3946,0,0
2021-04-06,20-29,2457,5167,0,0
2021-04-06,70-79,387,420,0,0
2021-04-06,80-89,189,196,0,0
2021-04-06,0-19,1218,2255,0,0
2021-04-06,40-49,1289,2500,0,0
2021-04-06,60-69,583,811,0,0
2021-04-06,50-59,864,1417,0,0
2021-04-07,70-79,323,365,0,0
2021-04-07,80-89,180,218,0,0
2021-04-07,0-19,1255,2155,0,0
2021-04-07,50-59,868,1312,0,0
2021-04-07,20-29,2542,4696,0,0
2021-04-07,60-69,608,686,0,0
2021-04-07,90+,85,56,0,0
2021-04-07,30-39,1836,3477,0,0
2021-04-07,40-49,1219,2334,0,0
2021-04-08,20-29,2627,5140,0,0
2021-04-08,80-89,188,209,0,0
2021-04-08,60-69,597,812,0,0
2021-04-08,90+,83,47,0,0
2021-04-08,0-19,1279,2133,0,0
2021-04-08,30-39,2029,4231,0,0
2021-04-08,50-59,868,1450,0,0
2021-04-08,40-49,1419,2579,0,0
2021-04-08,70-79,323,398,0,0
2021-04-09,40-49,528,965,0,0
2021-04-09,30-39,928,1657,0,0
2021-04-09,0-19,497,788,0,0
2021-04-09,20-29,969,1872,0,0
2021-04-09,50-59,354,515,0,0
2021-04-09,90+,<15,<15,0,0
2021-04-09,70-79,86,115,0,0
2021-04-09,60-69,190,250,0,0
2021-04-09,80-89,40,69,0,0
2021-04-10,30-39,352,755,0,0
2021-04-10,0-19,202,493,0,0
2021-04-10,80-89,<15,30,0,0
2021-04-10,70-79,48,70,0,0
2021-04-10,50-59,160,306,0,0
2021-04-10,20-29,541,1210,0,0
2021-04-10,40-49,227,531,0,0
2021-04-10,90+,<15,<15,0,0
2021-04-10,60-69,86,121,0,0
2021-04-11,70-79,352,343,0,0
2021-04-11,0-19,1317,2053,0,0
2021-04-11,20-29,2577,4458,0,0
2021-04-11,60-69,568,684,0,0
2021-04-11,80-89,160,176,0,0
2021-04-11,90+,60,64,0,0
2021-04-11,40-49,1218,1995,0,0
2021-04-11,30-39,1993,3285,0,0
2021-04-11,50-59,785,1183,0,0
2021-04-12,20-29,2520,4269,0,0
2021-04-12,0-19,1394,1787,0,0
2021-04-12,70-79,337,362,0,0
2021-04-12,40-49,1177,1827,0,0
2021-04-12,50-59,863,1061,0,0
2021-04-12,60-69,583,641,0,0
2021-04-12,30-39,1766,3046,0,0
2021-04-12,90+,78,64,0,0
2021-04-12,80-89,210,166,0,0
2021-04-13,60-69,370,253,0,0
2021-04-13,20-29,1563,1457,0,0
2021-04-13,90+,86,30,0,0
2021-04-13,70-79,247,146,0,0
2021-04-13,0-19,711,601,0,0
2021-04-13,80-89,165,78,0,0
2021-04-13,50-59,556,423,0,0
2021-04-13,40-49,838,701,0,0
2021-04-13,30-39,1295,1261,0,0
2021-04-14,50-59,395,509,0,0
2021-04-14,90+,17,34,0,0
2021-04-14,30-39,832,1231,0,0
2021-04-14,80-89,75,116,0,0
2021-04-14,40-49,553,818,0,0
2021-04-14,20-29,935,1491,0,0
2021-04-14,70-79,154,178,0,0
2021-04-14,0-19,429,612,0,0
2021-04-14,60-69,248,310,0,0
2021-04-15,20-29,186,141,0,0
2021-04-15,90+,<15,<15,0,0
2021-04-15,80-89,<15,<15,0,0
2021-04-15,30-39,123,112,0,0
2021-04-15,50-59,86,64,0,0
2021-04-15,60-69,66,46,0,0
2021-04-15,0-19,89,84,0,0
2021-04-15,70-79,46,30,0,0
2021-04-15,40-49,85,88,0,0
2021-04-16,30-39,770,1674,0,0
2021-04-16,80-89,45,83,0,0
2021-04-16,60-69,199,307,0,0
2021-04-16,50-59,312,500,0,0
2021-04-16,0-19,481,812,0,0
2021-04-16,90+,<15,24,0,0
2021-04-16,40-49,492,1032,0,0
2021-04-16,70-79,83,149,0,0
2021-04-16,20-29,1010,2059,0,0
2021-04-17,20-29,286,694,0,0
2021-04-17,40-49,118,279,0,0
2021-04-17,80-89,<15,<15,0,0
2021-04-17,30-39,182,454,0,0
2021-04-17,90+,0,<15,0,0
2021-04-17,60-69,44,80,0,0
2021-04-17,50-59,73,150,0,0
2021-04-17,70-79,22,28,0,0
2021-04-17,0-19,85,276,0,0
2021-04-18,20-29,2103,2423,0,0
2021-04-18,50-59,640,572,0,0
2021-04-18,40-49,968,1002,0,0
2021-04-18,70-79,233,216,0,0
2021-04-18,80-89,95,92,0,0
2021-04-18,60-69,462,380,0,0
2021-04-18,90+,30,27,0,0
2021-04-18,30-39,1434,1726,0,0
2021-04-18,0-19,1125,993,0,0
2021-04-19,40-49,876,933,0,0
2021-04-19,70-79,208,221,0,0
2021-04-19,30-39,1304,1602,0,0
2021-04-19,50-59,582,608,0,0
2021-04-19,20-29,1902,2233,0,0
2021-04-19,60-69,402,410,0,0
2021-04-19,80-89,96,143,0,0
2021-04-19,0-19,990,915,0,0
2021-04-19,90+,32,55,0,0
2021-04-20,70-79,213,219,0,0
2021-04-20,80-89,97,148,0,0
2021-04-20,50-59,609,582,0,0
2021-04-20,30-39,1391,1636,0,0
2021-04-20,90+,39,61,0,0
2021-04-20,20-29,1752,1976,0,0
2021-04-20,40-49,927,969,0,0
2021-04-20,60-69,374,432,0,0
2021-04-20,0-19,866,856,0,0
2021-04-21,0-19,869,910,0,0
2021-04-21,20-29,1755,2115,0,0
2021-04-21,70-79,215,222,0,0
2021-04-21,60-69,410,395,0,0
2021-04-21,80-89,122,163,0,0
2021-04-21,40-49,892,1042,0,0
2021-04-21,90+,48,54,0,0
2021-04-21,30-39,1371,1563,0,0
2021-04-21,50-59,685,630,0,0
2021-04-22,80-89,85,169,0,0
2021-04-22,50-59,588,717,0,0
2021-04-22,70-79,213,264,0,0
2021-04-22,90+,<15,61,0,0
2021-04-22,30-39,1281,1722,0,0
2021-04-22,20-29,1638,2234,0,0
2021-04-22,0-19,794,980,0,0
2021-04-22,60-69,417,430,0,0
2021-04-22,40-49,907,1102,0,0
2021-04-23,60-69,142,151,0,0
2021-04-23,70-79,64,65,0,0
2021-04-23,90+,<15,<15,0,0
2021-04-23,0-19,437,476,0,0
2021-04-23,80-89,28,37,0,0
2021-04-23,20-29,711,990,0,0
2021-04-23,50-59,282,336,0,0
2021-04-23,30-39,656,814,0,0
2021-04-23,40-49,427,500,0,0
2021-04-24,0-19,112,186,0,0
2021-04-24,40-49,122,183,0,0
2021-04-24,90+,0,<15,0,0
2021-04-24,30-39,149,265,0,0
2021-04-24,20-29,267,487,0,0
2021-04-24,80-89,<15,<15,0,0
2021-04-24,70-79,<15,16,0,0
2021-04-24,50-59,62,104,0,0
2021-04-24,60-69,36,40,0,0
2021-04-25,70-79,169,206,0,0
2021-04-25,90+,17,36,0,0
2021-04-25,40-49,692,956,0,0
2021-04-25,80-89,76,111,0,0
2021-04-25,0-19,636,905,0,0
2021-04-25,50-59,444,555,0,0
2021-04-25,60-69,310,391,0,0
2021-04-25,20-29,1418,2158,0,0
2021-04-25,30-39,1064,1596,0,0
2021-04-26,20-29,1643,2447,0,0
2021-04-26,50-59,449,666,0,0
2021-04-26,0-19,885,1191,0,0
2021-04-26,70-79,172,265,0,0
2021-04-26,40-49,744,1085,0,0
2021-04-26,60-69,272,370,0,0
2021-04-26,30-39,1199,1653,0,0
2021-04-26,80-89,78,157,0,0
2021-04-26,90+,29,49,0,0
2021-04-27,60-69,284,413,0,0
2021-04-27,0-19,668,885,0,0
2021-04-27,70-79,166,246,0,0
2021-04-27,80-89,98,160,0,0
2021-04-27,50-59,459,603,0,0
2021-04-27,20-29,1151,1813,0,0
2021-04-27,90+,28,59,0,0
2021-04-27,30-39,998,1486,0,0
2021-04-27,40-49,646,953,0,0
2021-04-28,0-19,680,1083,0,0
2021-04-28,40-49,639,947,0,0
2021-04-28,50-59,401,633,0,0
2021-04-28,90+,21,79,0,0
2021-04-28,60-69,271,415,0,0
2021-04-28,70-79,142,230,0,0
2021-04-28,20-29,1304,2217,0,0
2021-04-28,30-39,965,1555,0,0
2021-04-28,80-89,59,157,0,0
2021-04-29,40-49,719,1022,0,0
2021-04-29,60-69,301,406,0,0
2021-04-29,50-59,435,641,0,0
2021-04-29,80-89,80,156,0,0
2021-04-29,70-79,148,251,0,0
2021-04-29,30-39,981,1655,0,0
2021-04-29,20-29,1108,2106,0,0
2021-04-29,90+,16,70,0,0
2021-04-29,0-19,579,974,0,0
2021-04-30,50-59,205,275,0,0
2021-04-30,20-29,454,898,0,0
2021-04-30,60-69,115,133,0,0
2021-04-30,90+,<15,<15,0,0
2021-04-30,0-19,274,436,0,0
2021-04-30,80-89,21,66,0,0
2021-04-30,30-39,464,845,0,0
2021-04-30,70-79,32,81,0,0
2021-04-30,40-49,345,445,0,0
2021-05-01,40-49,72,121,0,0
2021-05-01,20-29,166,329,0,0
2021-05-01,50-59,36,52,0,0
2021-05-01,0-19,52,122,0,0
2021-05-01,90+,0,<15,0,0
2021-05-01,60-69,18,38,0,0
2021-05-01,70-79,<15,16,0,0
2021-05-01,80-89,<15,<15,0,0
2021-05-01,30-39,100,207,0,0
2021-05-02,0-19,529,972,0,0
2021-05-02,40-49,432,791,0,0
2021-05-02,70-79,107,178,0,0
2021-05-02,90+,<15,33,0,0
2021-05-02,30-39,713,1403,0,0
2021-05-02,60-69,169,330,0,0
2021-05-02,50-59,301,419,0,0
2021-05-02,20-29,915,1863,0,0
2021-05-02,80-89,48,95,0,0
2021-05-03,90+,15,50,0,0
2021-05-03,20-29,951,1621,0,0
2021-05-03,70-79,99,202,0,0
2021-05-03,50-59,317,463,0,0
2021-05-03,60-69,220,351,0,0
2021-05-03,30-39,801,1374,0,0
2021-05-03,0-19,556,841,0,0
2021-05-03,40-49,522,806,0,0
2021-05-03,80-89,52,115,0,0
2021-05-04,70-79,138,175,0,0
2021-05-04,40-49,494,695,0,0
2021-05-04,20-29,1045,1291,0,0
2021-05-04,90+,18,55,0,0
2021-05-04,0-19,469,659,0,0
2021-05-04,50-59,341,394,0,0
2021-05-04,30-39,787,1072,0,0
2021-05-04,60-69,223,247,0,0
2021-05-04,80-89,66,132,0,0
2021-05-05,30-39,789,934,0,0
2021-05-05,60-69,180,200,0,0
2021-05-05,80-89,59,110,0,0
2021-05-05,0-19,522,587,0,0
2021-05-05,50-59,290,367,0,0
2021-05-05,40-49,501,549,0,0
2021-05-05,90+,15,36,0,0
2021-05-05,70-79,86,153,0,0
2021-05-05,20-29,841,1146,0,0
2021-05-06,70-79,106,88,0,0
2021-05-06,90+,<15,<15,0,0
2021-05-06,60-69,202,174,0,0
2021-05-06,40-49,507,399,0,0
2021-05-06,80-89,46,54,0,0
2021-05-06,0-19,582,529,0,0
2021-05-06,20-29,950,971,0,0
2021-05-06,50-59,386,251,0,0
2021-05-06,30-39,844,658,0,0
2021-05-07,0-19,244,365,0,0
2021-05-07,40-49,315,375,0,0
2021-05-07,60-69,116,128,0,0
2021-05-07,30-39,456,562,0,0
2021-05-07,50-59,188,220,0,0
2021-05-07,70-79,46,53,0,0
2021-05-07,80-89,<15,40,0,0
2021-05-07,20-29,448,741,0,0
2021-05-07,90+,<15,<15,0,0
2021-05-08,20-29,87,189,0,0
2021-05-08,70-79,<15,<15,0,0
2021-05-08,0-19,34,56,0,0
2021-05-08,90+,0,<15,0,0
2021-05-08,80-89,<15,0,0,0
2021-05-08,40-49,30,64,0,0
2021-05-08,60-69,<15,30,0,0
2021-05-08,50-59,19,35,0,0
2021-05-08,30-39,51,113,0,0
2021-05-09,30-39,641,1051,0,0
2021-05-09,70-79,97,158,0,0
2021-05-09,20-29,769,1433,0,0
2021-05-09,0-19,456,727,0,0
2021-05-09,60-69,136,296,0,0
2021-05-09,40-49,414,580,0,0
2021-05-09,90+,<15,46,0,0
2021-05-09,50-59,282,366,0,0
2021-05-09,80-89,39,86,0,0
2021-05-10,60-69,157,272,0,0
2021-05-10,80-89,39,103,0,0
2021-05-10,20-29,744,1332,0,0
2021-05-10,30-39,658,1040,0,0
2021-05-10,70-79,100,164,0,0
2021-05-10,50-59,300,379,0,0
2021-05-10,0-19,425,734,0,0
2021-05-10,40-49,449,625,0,0
2021-05-10,90+,18,51,0,0
2021-05-11,70-79,74,131,0,0
2021-05-11,80-89,54,69,0,0
2021-05-11,20-29,737,1131,0,0
2021-05-11,40-49,358,552,0,0
2021-05-11,60-69,135,196,0,0
2021-05-11,50-59,229,346,0,0
2021-05-11,30-39,590,890,0,0
2021-05-11,0-19,426,538,0,0
2021-05-11,90+,<15,17,0,0
2021-05-12,80-89,27,72,0,0
2021-05-12,30-39,510,747,0,0
2021-05-12,40-49,311,475,0,0
2021-05-12,20-29,518,862,0,0
2021-05-12,0-19,238,566,0,0
2021-05-12,70-79,57,102,0,0
2021-05-12,60-69,141,199,0,0
2021-05-12,50-59,197,279,0,0
2021-05-12,90+,21,30,0,0
2021-05-13,20-29,559,951,0,0
2021-05-13,70-79,54,134,0,0
2021-05-13,90+,<15,<15,0,0
2021-05-13,50-59,169,303,0,0
2021-05-13,40-49,284,509,0,0
2021-05-13,80-89,25,75,0,0
2021-05-13,60-69,127,209,0,0
2021-05-13,0-19,401,693,0,0
2021-05-13,30-39,410,788,0,0
2021-05-14,0-19,202,271,0,0
2021-05-14,20-29,233,364,0,0
2021-05-14,60-69,45,76,0,0
2021-05-14,50-59,105,132,0,0
2021-05-14,90+,<15,<15,0,0
2021-05-14,40-49,124,214,0,0
2021-05-14,30-39,203,355,0,0
2021-05-14,70-79,36,45,0,0
2021-05-14,80-89,16,23,0,0
2021-05-15,20-29,76,72,0,0
2021-05-15,80-89,<15,<15,0,0
2021-05-15,30-39,55,43,0,0
2021-05-15,70-79,<15,<15,0,0
2021-05-15,40-49,40,33,0,0
2021-05-15,50-59,23,50,0,0
2021-05-15,60-69,<15,29,0,0
2021-05-15,90+,0,<15,0,0
2021-05-15,0-19,34,18,0,0
2021-05-16,0-19,94,192,0,0
2021-05-16,70-79,17,29,0,0
2021-05-16,50-59,50,99,0,0
2021-05-16,90+,0,<15,0,0
2021-05-16,30-39,98,273,0,0
2021-05-16,20-29,158,373,0,0
2021-05-16,80-89,<15,17,0,0
2021-05-16,60-69,28,58,0,0
2021-05-16,40-49,74,157,0,0
2021-05-17,70-79,<15,28,0,0
2021-05-17,0-19,47,86,0,0
2021-05-17,60-69,19,79,0,0
2021-05-17,30-39,59,148,0,0
2021-05-17,20-29,82,250,0,0
2021-05-17,80-89,0,<15,0,0
2021-05-17,40-49,49,117,0,0
2021-05-17,50-59,30,123,0,0
2021-05-18,0-19,332,647,0,0
2021-05-18,50-59,202,466,0,0
2021-05-18,70-79,72,225,0,0
2021-05-18,90+,<15,40,0,0
2021-05-18,60-69,123,335,0,0
2021-05-18,40-49,278,695,0,0
2021-05-18,30-39,428,1175,0,0
2021-05-18,80-89,33,96,0,0
2021-05-18,20-29,474,1251,0,0
2021-05-19,40-49,291,668,0,0
2021-05-19,20-29,655,1473,0,0
2021-05-19,60-69,138,346,0,0
2021-05-19,70-79,75,147,0,0
2021-05-19,30-39,466,1091,0,0
2021-05-19,80-89,46,92,0,0
2021-05-19,0-19,342,711,0,0
2021-05-19,50-59,179,473,0,0
2021-05-19,90+,26,30,0,0
2021-05-20,50-59,212,359,0,0
2021-05-20,30-39,498,881,0,0
2021-05-20,40-49,306,531,0,0
2021-05-20,70-79,77,142,0,0
2021-05-20,80-89,22,81,0,0
2021-05-20,60-69,138,226,0,0
2021-05-20,0-19,405,588,0,0
2021-05-20,20-29,634,1038,0,0
2021-05-20,90+,<15,27,0,0
2021-05-21,40-49,158,191,0,0
2021-05-21,30-39,278,344,0,0
2021-05-21,60-69,64,85,0,0
2021-05-21,80-89,<15,24,0,0
2021-05-21,20-29,334,353,0,0
2021-05-21,90+,0,<15,0,0
2021-05-21,70-79,24,40,0,0
2021-05-21,0-19,201,246,0,0
2021-05-21,50-59,112,115,0,0
2021-05-22,40-49,23,72,0,0
2021-05-22,0-19,32,36,0,0
2021-05-22,80-89,<15,<15,0,0
2021-05-22,20-29,65,122,0,0
2021-05-22,70-79,<15,<15,0,0
2021-05-22,90+,0,<15,0,0
2021-05-22,60-69,<15,<15,0,0
2021-05-22,50-59,26,38,0,0
2021-05-22,30-39,46,101,0,0
2021-05-23,70-79,52,105,0,0
2021-05-23,80-89,24,46,0,0
2021-05-23,60-69,110,155,0,0
2021-05-23,0-19,386,524,0,0
2021-05-23,30-39,532,769,0,0
2021-05-23,20-29,631,896,0,0
2021-05-23,90+,<15,<15,0,0
2021-05-23,50-59,237,273,0,0
2021-05-23,40-49,291,433,0,0
2021-05-24,80-89,28,65,0,0
2021-05-24,90+,<15,16,0,0
2021-05-24,70-79,56,116,0,0
2021-05-24,0-19,367,532,0,0
2021-05-24,50-59,237,310,0,0
2021-05-24,30-39,474,943,0,0
2021-05-24,20-29,552,904,0,0
